[SYS] 2025/11/11 - 16:41:56 | initializing token encoders 
[SYS] 2025/11/12 - 13:34:22 | syncing options from database 
[SYS] 2025/11/12 - 13:34:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:34:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:34:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:34:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:34:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:34:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:35:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:35:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:35:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 13:35:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 13:35:22 | syncing options from database 
[SYS] 2025/11/12 - 13:35:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:35:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:35:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:35:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:35:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:35:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:36:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:36:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:36:22 | syncing options from database 
[SYS] 2025/11/12 - 13:36:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:36:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:36:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:36:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:36:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:36:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:37:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:37:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:37:22 | syncing options from database 
[SYS] 2025/11/12 - 13:37:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:37:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:37:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:37:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:37:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:37:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:38:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:38:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:38:22 | syncing options from database 
[SYS] 2025/11/12 - 13:38:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:38:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:38:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:38:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:38:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:38:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:39:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:39:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:39:22 | syncing options from database 
[SYS] 2025/11/12 - 13:39:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:39:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:39:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:39:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:39:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:39:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:40:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:40:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:40:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 13:40:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 13:40:22 | syncing options from database 
[SYS] 2025/11/12 - 13:40:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:40:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:40:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:40:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:40:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:40:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:41:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:41:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:41:22 | syncing options from database 
[SYS] 2025/11/12 - 13:41:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:41:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:41:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:41:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:41:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:41:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:42:08 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:42:08 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:42:22 | syncing options from database 
[SYS] 2025/11/12 - 13:42:23 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:42:23 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:42:38 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:42:38 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:42:53 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:42:53 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:43:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:43:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:43:22 | syncing options from database 
[SYS] 2025/11/12 - 13:43:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:43:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:43:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:43:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:43:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:43:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:44:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:44:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:44:22 | syncing options from database 
[SYS] 2025/11/12 - 13:44:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:44:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:44:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:44:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:44:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:44:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:45:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:45:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:45:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 13:45:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 13:45:22 | syncing options from database 
[SYS] 2025/11/12 - 13:45:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:45:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:45:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:45:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:45:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:45:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:46:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:46:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:46:22 | syncing options from database 
[SYS] 2025/11/12 - 13:46:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:46:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:46:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:46:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:46:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:46:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:47:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:47:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:47:22 | syncing options from database 
[SYS] 2025/11/12 - 13:47:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:47:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:47:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:47:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:47:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:47:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:48:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:48:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:48:22 | syncing options from database 
[SYS] 2025/11/12 - 13:48:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:48:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:48:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:48:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:48:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:48:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:49:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:49:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:49:22 | syncing options from database 
[SYS] 2025/11/12 - 13:49:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:49:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:49:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:49:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:49:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:49:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:50:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:50:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:50:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 13:50:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 13:50:22 | syncing options from database 
[SYS] 2025/11/12 - 13:50:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:50:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:50:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:50:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:50:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:50:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:51:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:51:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:51:22 | syncing options from database 
[SYS] 2025/11/12 - 13:51:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:51:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:51:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:51:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:51:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:51:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:52:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:52:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:52:22 | syncing options from database 
[SYS] 2025/11/12 - 13:52:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:52:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:52:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:52:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:52:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:52:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:53:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:53:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:53:22 | syncing options from database 
[SYS] 2025/11/12 - 13:53:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:53:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:53:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:53:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:53:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:53:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:54:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:54:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:54:22 | syncing options from database 
[SYS] 2025/11/12 - 13:54:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:54:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:54:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:54:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:54:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:54:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:55:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:55:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:55:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 13:55:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 13:55:22 | syncing options from database 
[SYS] 2025/11/12 - 13:55:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:55:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:55:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:55:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:55:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:55:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:56:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:56:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:56:22 | syncing options from database 
[SYS] 2025/11/12 - 13:56:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:56:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:56:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:56:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:56:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:56:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:57:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:57:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:57:22 | syncing options from database 
[SYS] 2025/11/12 - 13:57:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:57:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:57:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:57:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:57:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:57:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:58:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:58:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:58:22 | syncing options from database 
[SYS] 2025/11/12 - 13:58:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:58:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:58:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:58:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:58:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:58:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:59:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:59:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:59:22 | syncing options from database 
[SYS] 2025/11/12 - 13:59:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:59:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:59:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:59:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 13:59:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 13:59:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:00:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:00:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:00:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 14:00:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 14:00:22 | syncing options from database 
[SYS] 2025/11/12 - 14:00:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:00:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:00:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:00:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:00:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:00:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:01:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:01:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:01:22 | syncing options from database 
[SYS] 2025/11/12 - 14:01:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:01:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:01:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:01:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:01:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:01:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:02:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:02:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:02:22 | syncing options from database 
[SYS] 2025/11/12 - 14:02:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:02:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:02:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:02:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:02:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:02:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:03:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:03:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:03:22 | syncing options from database 
[SYS] 2025/11/12 - 14:03:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:03:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:03:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:03:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:03:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:03:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:04:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:04:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:04:22 | syncing options from database 
[SYS] 2025/11/12 - 14:04:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:04:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:04:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:04:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:04:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:04:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:05:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:05:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:05:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 14:05:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 14:05:22 | syncing options from database 
[SYS] 2025/11/12 - 14:05:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:05:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:05:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:05:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:05:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:05:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:06:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:06:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:06:22 | syncing options from database 
[SYS] 2025/11/12 - 14:06:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:06:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:06:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:06:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:06:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:06:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:07:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:07:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:07:22 | syncing options from database 
[SYS] 2025/11/12 - 14:07:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:07:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:07:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:07:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:07:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:07:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:08:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:08:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:08:22 | syncing options from database 
[SYS] 2025/11/12 - 14:08:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:08:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:08:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:08:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:08:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:08:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:09:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:09:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:09:22 | syncing options from database 
[SYS] 2025/11/12 - 14:09:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:09:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:09:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:09:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:09:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:09:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:10:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:10:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:10:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 14:10:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 14:10:22 | syncing options from database 
[SYS] 2025/11/12 - 14:10:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:10:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:10:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:10:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:10:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:10:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:11:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:11:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:11:22 | syncing options from database 
[SYS] 2025/11/12 - 14:11:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:11:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:11:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:11:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:11:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:11:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:12:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:12:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:12:22 | syncing options from database 
[SYS] 2025/11/12 - 14:12:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:12:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:12:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:12:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:12:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:12:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:13:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:13:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:13:22 | syncing options from database 
[SYS] 2025/11/12 - 14:13:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:13:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:13:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:13:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:13:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:13:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:14:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:14:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:14:22 | syncing options from database 
[SYS] 2025/11/12 - 14:14:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:14:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:14:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:14:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:14:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:14:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:15:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:15:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:15:17 | 正在更新数据看板数据... 
[SYS] 2025/11/12 - 14:15:17 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/12 - 14:15:22 | syncing options from database 
[SYS] 2025/11/12 - 14:15:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:15:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:15:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:15:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:15:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:15:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:16:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:16:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:16:22 | syncing options from database 
[SYS] 2025/11/12 - 14:16:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:16:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:16:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:16:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:16:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:16:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:17:09 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:17:09 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:17:22 | syncing options from database 
[SYS] 2025/11/12 - 14:17:24 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:17:24 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:17:39 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:17:39 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:17:54 | 任务进度轮询开始 
[SYS] 2025/11/12 - 14:17:54 | 任务进度轮询完成 
[SYS] 2025/11/12 - 14:18:09 | 任务进度轮询开始 
