[SYS] 2025/10/16 - 14:49:36 | initializing token encoders 
[SYS] 2025/10/16 - 16:04:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:04:36 | syncing options from database 
[SYS] 2025/10/16 - 16:04:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:04:37 | 任务进度轮询完成 
[ERR] 2025/10/16 - 16:04:49 | 20251016160449593741000DsDCCaCy | user 0 | 无效的令牌 
[GIN] 2025/10/16 - 16:04:49 | 20251016160449593741000DsDCCaCy | 401 |    4.288459ms |             ::1 |    POST /v1/chat/completions
[SYS] 2025/10/16 - 16:04:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:04:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:05:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:05:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:05:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:05:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:05:36 | syncing options from database 
[SYS] 2025/10/16 - 16:05:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:05:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:05:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:05:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:06:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:06:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:06:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:06:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:06:36 | syncing options from database 
[SYS] 2025/10/16 - 16:06:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:06:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:06:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:06:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:07:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:07:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:07:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:07:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:07:36 | syncing options from database 
[SYS] 2025/10/16 - 16:07:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:07:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:07:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:07:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:08:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:08:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:08:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:08:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:08:36 | syncing options from database 
[SYS] 2025/10/16 - 16:08:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:08:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:08:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:08:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:09:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:09:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:09:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:09:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:09:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:09:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:09:36 | syncing options from database 
[SYS] 2025/10/16 - 16:09:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:09:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:09:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:09:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:10:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:10:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:10:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:10:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:10:36 | syncing options from database 
[SYS] 2025/10/16 - 16:10:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:10:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:10:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:10:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:11:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:11:07 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:11:20 | 20251016161120246086000jn144y53 | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 16:11:20 | 发送给Coze的工作流请求: {"workflow_id":"7549076385299333172","parameters":{"BOT_USER_INPUT":"推荐一款适合学生的手机","input":"推荐一款适合学生的手机"}} 
[DEBUG] 2025/10/16 - 16:11:20 | 20251016161120246086000jn144y53 | text request body: {"workflow_id":"7549076385299333172","parameters":{"BOT_USER_INPUT":"推荐一款适合学生的手机","input":"推荐一款适合学生的手机"}} 
[SYS] 2025/10/16 - 16:11:20 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:11:20 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_qfVm7Xd4LBpfE5IMjv4au6Z1H36eLCpgIfQJHhfmDgzuARuvwBeorvHPwkidPznxa","expires_in":1760603180,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] Access token 获取成功 (前20字符): czs_qfVm7Xd4LBpfE5IM... 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_qfVm7Xd4LBpfE5IM... 
[SYS] 2025/10/16 - 16:11:20 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_qfVm7Xd4LBpfE5IMjv4... 
[SYS] 2025/10/16 - 16:11:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:11:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:11:36 | syncing options from database 
[SYS] 2025/10/16 - 16:11:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:11:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:11:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:11:52 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:11:54 | 20251016161154496798000LupPKvdt | 200 |       9.791ms |             ::1 |     GET /api/token/?p=1&size=10
[GIN] 2025/10/16 - 16:11:54 | 20251016161154496876000uHri9PbR | 200 |      9.6995ms |             ::1 |     GET /api/user/self/groups
[GIN] 2025/10/16 - 16:11:54 | 20251016161154496707000ZQmoefys | 200 |   13.401458ms |             ::1 |     GET /api/user/models
[GIN] 2025/10/16 - 16:11:55 | 20251016161155142172000UvQAnmhl | 200 |    6.903417ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760605915&channel=&group=
[GIN] 2025/10/16 - 16:11:55 | 20251016161155183007000HCHA6ii5 | 200 |     520.792µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760605915&channel=&group=
[SYS] 2025/10/16 - 16:12:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:12:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:12:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:12:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:12:36 | syncing options from database 
[SYS] 2025/10/16 - 16:12:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:12:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:12:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:12:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:13:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:13:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:13:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:13:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:13:36 | syncing options from database 
[SYS] 2025/10/16 - 16:13:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:13:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:13:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:13:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:14:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:14:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:14:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:14:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:14:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:14:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:14:36 | syncing options from database 
[SYS] 2025/10/16 - 16:14:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:14:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:14:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:14:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:15:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:15:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:15:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:15:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:15:36 | syncing options from database 
[SYS] 2025/10/16 - 16:15:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:15:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:15:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:15:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:16:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:16:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:16:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:16:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:16:36 | syncing options from database 
[SYS] 2025/10/16 - 16:16:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:16:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:16:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:16:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:17:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:17:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:17:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:17:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:17:36 | syncing options from database 
[SYS] 2025/10/16 - 16:17:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:17:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:17:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:17:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:18:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:18:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:18:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:18:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:18:36 | syncing options from database 
[SYS] 2025/10/16 - 16:18:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:18:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:18:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:18:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:19:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:19:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:19:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:19:22 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:19:30 | 20251016161930810700000QkSn4q3j | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 16:19:30 | 发送给Coze的工作流请求: {"workflow_id":"7549079559813087284","parameters":{"BOT_USER_INPUT":"测试","input":"测试"}} 
[DEBUG] 2025/10/16 - 16:19:30 | 20251016161930810700000QkSn4q3j | text request body: {"workflow_id":"7549079559813087284","parameters":{"BOT_USER_INPUT":"测试","input":"测试"}} 
[SYS] 2025/10/16 - 16:19:30 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:19:30 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_q4jv0Kt5OFkNBO1b8ZpvGx79ewiWiPa7oMOF73MgxAGXxzYQYu1nVMr7wWHZVMYJc","expires_in":1760603670,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] Access token 获取成功 (前20字符): czs_q4jv0Kt5OFkNBO1b... 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_q4jv0Kt5OFkNBO1b... 
[SYS] 2025/10/16 - 16:19:30 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_q4jv0Kt5OFkNBO1b8Zp... 
[SYS] 2025/10/16 - 16:19:31 | DoResponse called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:19:31 | === cozeWorkflowStreamHandler (标准SSE格式) === 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 原始行: id: 0 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 原始行: data: {"node_id":"183455","node_execute_uuid":"c028a92c-ffb9-4cf6-8c19-6963a58b0c96","node_is_finish":true,"node_seq_id":"0","content":"生成文案中...","content_type":"text","node_type":"Message","node_title":"输出_1"} 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:19:31 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:19:31 | [SSE] 转发内容: 生成文案中... 
[SYS] 2025/10/16 - 16:19:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:19:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:19:36 | syncing options from database 
[SYS] 2025/10/16 - 16:19:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:19:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 原始行: id: 1 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 原始行: data: {"node_title":"输出_2","content_type":"text","node_id":"112252","node_is_finish":true,"node_type":"Message","node_execute_uuid":"51f6e59c-0a92-4cb4-b057-390e207c52d0","node_seq_id":"0","content":"生成配音中..."} 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:19:42 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:19:42 | [SSE] 转发内容: 生成配音中... 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: id: 2 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: data: {"node_is_finish":true,"node_title":"输出_3","content_type":"text","node_id":"113916","node_execute_uuid":"db1e7e7e-eb1c-4e7f-a5d4-a2a8b6a13519","node_seq_id":"0","content":"选择视频库视频中...","node_type":"Message"} 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:19:48 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 转发内容: 选择视频库视频中... 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: id: 3 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: event: Error 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 事件类型: Error 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行: data: {"node_execute_uuid":"","error_message":"Function execution failed, please check the code of the function. Detail: Exception: ('Error in main: ', \"'NoneType' object is not iterable\")\n","debug_url":"https://www.coze.cn/work_flow?execute_id=7561731317680848950\u0026space_id=7549033030220857353\u0026workflow_id=7549079559813087284\u0026execute_mode=2","error_code":5000} 
[SYS] 2025/10/16 - 16:19:48 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:19:48 | [SSE] 处理事件 Error 
[ERR] 2025/10/16 - 16:19:48 | 20251016161930810700000QkSn4q3j | relay error (channel #8, status code: 500): Function execution failed, please check the code of the function. Detail: Exception: ('Error in main: ', "'NoneType' object is not iterable")
 
[GIN] 2025/10/16 - 16:19:48 | 20251016161930810700000QkSn4q3j | 200 | 17.606612083s |             ::1 |    POST /v1/chat/completions
[GIN] 2025/10/16 - 16:19:49 | 20251016161949665526000z0soQLvT | 200 |    1.791209ms |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:19:49 | 20251016161949665618000JrNTNGjU | 200 |    1.757084ms |             ::1 |     GET /api/data/?username=&start_timestamp=1760516389&end_timestamp=1760606389&default_time=hour
[GIN] 2025/10/16 - 16:19:49 | 20251016161949692355000abNEwiun | 200 |     342.791µs |             ::1 |     GET /api/uptime/status
[SYS] 2025/10/16 - 16:19:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:19:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:20:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:20:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:20:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:20:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:20:36 | syncing options from database 
[SYS] 2025/10/16 - 16:20:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:20:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:20:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:20:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:21:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:21:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:21:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:21:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:21:36 | syncing options from database 
[SYS] 2025/10/16 - 16:21:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:21:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:21:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:21:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:22:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:22:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:22:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:22:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:22:36 | syncing options from database 
[SYS] 2025/10/16 - 16:22:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:22:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:22:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:22:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:23:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:23:07 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:23:20 | 20251016161120246086000jn144y53 | bad response status code 504, body: <!DOCTYPE HTML PUBLIC "-//IETF//DTD HTML 2.0//EN">
<html>
<head><title>504 Gateway Time-out</title></head>
<body>
<center><h1>504 Gateway Time-out</h1></center>
<hr/>Powered by volc-dcdn<hr><center>tengine</center>
</body>
</html>
 
[ERR] 2025/10/16 - 16:23:20 | 20251016161120246086000jn144y53 | relay error (channel #8, status code: 504): bad response status code 504 
[GIN] 2025/10/16 - 16:23:20 | 20251016161120246086000jn144y53 | 504 | 12m0.238381667s |             ::1 |    POST /v1/chat/completions
[SYS] 2025/10/16 - 16:23:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:23:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:23:36 | syncing options from database 
[SYS] 2025/10/16 - 16:23:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:23:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:23:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:23:52 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:24:01 | 20251016162401209724000zBdQk4er | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 16:24:01 | 发送给Coze的工作流请求: {"workflow_id":"7549079559813087284","parameters":{"BOT_USER_INPUT":"爱情让人成长","input":"爱情让人成长"}} 
[DEBUG] 2025/10/16 - 16:24:01 | 20251016162401209724000zBdQk4er | text request body: {"workflow_id":"7549079559813087284","parameters":{"BOT_USER_INPUT":"爱情让人成长","input":"爱情让人成长"}} 
[SYS] 2025/10/16 - 16:24:01 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:24:01 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_h6cyKUInW12uibnQHQJrxjATsNK4VG9iMwsPPiEFNq5Ru83oXmHeSlwWmKIBQvgXt","expires_in":1760603941,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] Access token 获取成功 (前20字符): czs_h6cyKUInW12uibnQ... 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_h6cyKUInW12uibnQ... 
[SYS] 2025/10/16 - 16:24:01 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_h6cyKUInW12uibnQHQJ... 
[SYS] 2025/10/16 - 16:24:01 | DoResponse called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:24:01 | === cozeWorkflowStreamHandler (标准SSE格式) === 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 原始行: id: 0 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 原始行: data: {"node_type":"Message","node_execute_uuid":"b6b89b97-30f7-4acd-a638-1ac200bde400","node_is_finish":true,"node_seq_id":"0","node_title":"输出_1","content":"生成文案中...","content_type":"text","node_id":"183455"} 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:24:01 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:24:01 | [SSE] 转发内容: 生成文案中... 
[SYS] 2025/10/16 - 16:24:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:24:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 原始行: id: 1 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 原始行: data: {"node_is_finish":true,"node_seq_id":"0","node_id":"112252","node_title":"输出_2","content":"生成配音中...","content_type":"text","node_type":"Message","node_execute_uuid":"f3097327-28ab-4e0c-8524-5ca0ba0a5ae1"} 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:24:11 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:24:11 | [SSE] 转发内容: 生成配音中... 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: id: 2 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: data: {"node_seq_id":"0","node_title":"输出_3","node_id":"113916","node_execute_uuid":"2df5b35a-bf30-48c6-a1e5-dacd5570cfa0","node_is_finish":true,"node_type":"Message","content":"选择视频库视频中...","content_type":"text"} 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:24:17 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 转发内容: 选择视频库视频中... 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: id: 3 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: event: Error 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 事件类型: Error 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行: data: {"error_code":5000,"node_execute_uuid":"","error_message":"Function execution failed, please check the code of the function. Detail: Exception: ('Error in main: ', \"'NoneType' object is not iterable\")\n","debug_url":"https://www.coze.cn/work_flow?execute_id=7561732482362933257\u0026space_id=7549033030220857353\u0026workflow_id=7549079559813087284\u0026execute_mode=2"} 
[SYS] 2025/10/16 - 16:24:17 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:24:17 | [SSE] 处理事件 Error 
[ERR] 2025/10/16 - 16:24:17 | 20251016162401209724000zBdQk4er | relay error (channel #8, status code: 500): Function execution failed, please check the code of the function. Detail: Exception: ('Error in main: ', "'NoneType' object is not iterable")
 
